"","Date.Time..GMT.07.00","DO_mgL","Temp_C","datetime","Site","date"
"644","5/25/2023 22:30",11.75,12.14,2023-05-25 22:30:00,"Hood_Head",2023-05-25
"645","5/25/2023 23:00",11.53,12.16,2023-05-25 23:00:00,"Hood_Head",2023-05-25
"646","5/25/2023 23:30",11.61,12.02,2023-05-25 23:30:00,"Hood_Head",2023-05-25
"647","5/26/2023 0:00",11.36,11.88,2023-05-26,"Hood_Head",2023-05-26
"648","5/26/2023 0:30",11.56,11.92,2023-05-26 00:30:00,"Hood_Head",2023-05-26
"649","5/26/2023 1:00",11.47,11.82,2023-05-26 01:00:00,"Hood_Head",2023-05-26
"650","5/26/2023 1:30",11.6,11.88,2023-05-26 01:30:00,"Hood_Head",2023-05-26
"651","5/26/2023 2:00",11.59,11.84,2023-05-26 02:00:00,"Hood_Head",2023-05-26
"652","5/26/2023 2:30",11.54,11.86,2023-05-26 02:30:00,"Hood_Head",2023-05-26
"653","5/26/2023 3:00",11.47,11.8,2023-05-26 03:00:00,"Hood_Head",2023-05-26
"654","5/26/2023 3:30",11.36,11.7,2023-05-26 03:30:00,"Hood_Head",2023-05-26
"655","5/26/2023 4:00",11.4,11.72,2023-05-26 04:00:00,"Hood_Head",2023-05-26
"656","5/26/2023 4:30",11.2,11.7,2023-05-26 04:30:00,"Hood_Head",2023-05-26
"657","5/26/2023 5:00",10.83,11.7,2023-05-26 05:00:00,"Hood_Head",2023-05-26
"658","5/26/2023 5:30",11.43,11.78,2023-05-26 05:30:00,"Hood_Head",2023-05-26
"659","5/26/2023 6:00",11.55,11.94,2023-05-26 06:00:00,"Hood_Head",2023-05-26
"660","5/26/2023 6:30",11.19,11.92,2023-05-26 06:30:00,"Hood_Head",2023-05-26
"661","5/26/2023 7:00",11.09,11.82,2023-05-26 07:00:00,"Hood_Head",2023-05-26
"662","5/26/2023 7:30",11.6,11.82,2023-05-26 07:30:00,"Hood_Head",2023-05-26
"663","5/26/2023 8:00",11.77,11.86,2023-05-26 08:00:00,"Hood_Head",2023-05-26
"664","5/26/2023 8:30",11.69,11.94,2023-05-26 08:30:00,"Hood_Head",2023-05-26
"665","5/26/2023 9:00",11.65,12.06,2023-05-26 09:00:00,"Hood_Head",2023-05-26
"666","5/26/2023 9:30",11.83,12.08,2023-05-26 09:30:00,"Hood_Head",2023-05-26
"667","5/26/2023 10:00",11.53,12.02,2023-05-26 10:00:00,"Hood_Head",2023-05-26
"668","5/26/2023 10:30",11.72,12,2023-05-26 10:30:00,"Hood_Head",2023-05-26
"669","5/26/2023 11:00",11.72,12,2023-05-26 11:00:00,"Hood_Head",2023-05-26
"670","5/26/2023 11:30",11.51,11.8,2023-05-26 11:30:00,"Hood_Head",2023-05-26
"671","5/26/2023 12:00",11.89,11.88,2023-05-26 12:00:00,"Hood_Head",2023-05-26
"672","5/26/2023 12:30",12.07,12.16,2023-05-26 12:30:00,"Hood_Head",2023-05-26
"673","5/26/2023 13:00",11.98,12.08,2023-05-26 13:00:00,"Hood_Head",2023-05-26
"674","5/26/2023 13:30",12.06,12.7,2023-05-26 13:30:00,"Hood_Head",2023-05-26
"675","5/26/2023 14:00",12.44,12.72,2023-05-26 14:00:00,"Hood_Head",2023-05-26
"676","5/26/2023 14:30",12.22,12.64,2023-05-26 14:30:00,"Hood_Head",2023-05-26
"677","5/26/2023 15:00",12.78,13.08,2023-05-26 15:00:00,"Hood_Head",2023-05-26
"678","5/26/2023 15:30",12.9,13.38,2023-05-26 15:30:00,"Hood_Head",2023-05-26
"679","5/26/2023 16:00",12.91,12.7,2023-05-26 16:00:00,"Hood_Head",2023-05-26
"680","5/26/2023 16:30",12.98,13.34,2023-05-26 16:30:00,"Hood_Head",2023-05-26
"681","5/26/2023 17:00",13.4,13.18,2023-05-26 17:00:00,"Hood_Head",2023-05-26
"682","5/26/2023 17:30",12.98,13.28,2023-05-26 17:30:00,"Hood_Head",2023-05-26
"683","5/26/2023 18:00",12.84,13.42,2023-05-26 18:00:00,"Hood_Head",2023-05-26
"684","5/26/2023 18:30",12.51,13.3,2023-05-26 18:30:00,"Hood_Head",2023-05-26
"685","5/26/2023 19:00",12.65,13.12,2023-05-26 19:00:00,"Hood_Head",2023-05-26
"686","5/26/2023 19:30",12.74,12.94,2023-05-26 19:30:00,"Hood_Head",2023-05-26
"687","5/26/2023 20:00",12.6,12.9,2023-05-26 20:00:00,"Hood_Head",2023-05-26
"688","5/26/2023 20:30",12.56,12.72,2023-05-26 20:30:00,"Hood_Head",2023-05-26
"689","5/26/2023 21:00",12.47,12.48,2023-05-26 21:00:00,"Hood_Head",2023-05-26
"690","5/26/2023 21:30",12.21,12.28,2023-05-26 21:30:00,"Hood_Head",2023-05-26
"691","5/26/2023 22:00",12.11,12.3,2023-05-26 22:00:00,"Hood_Head",2023-05-26
"692","5/26/2023 22:30",12.14,12.08,2023-05-26 22:30:00,"Hood_Head",2023-05-26
"693","5/26/2023 23:00",11.89,11.96,2023-05-26 23:00:00,"Hood_Head",2023-05-26
"694","5/26/2023 23:30",11.85,12.12,2023-05-26 23:30:00,"Hood_Head",2023-05-26
"695","5/27/2023 0:00",12.28,12.22,2023-05-27,"Hood_Head",2023-05-27
"696","5/27/2023 0:30",11.65,11.9,2023-05-27 00:30:00,"Hood_Head",2023-05-27
"697","5/27/2023 1:00",11.44,11.82,2023-05-27 01:00:00,"Hood_Head",2023-05-27
"698","5/27/2023 1:30",11.23,11.84,2023-05-27 01:30:00,"Hood_Head",2023-05-27
"699","5/27/2023 2:00",11.15,11.68,2023-05-27 02:00:00,"Hood_Head",2023-05-27
"700","5/27/2023 2:30",11.43,11.74,2023-05-27 02:30:00,"Hood_Head",2023-05-27
"701","5/27/2023 3:00",11.77,12.04,2023-05-27 03:00:00,"Hood_Head",2023-05-27
"702","5/27/2023 3:30",11.61,12.12,2023-05-27 03:30:00,"Hood_Head",2023-05-27
"703","5/27/2023 4:00",11.42,12.02,2023-05-27 04:00:00,"Hood_Head",2023-05-27
"704","5/27/2023 4:30",11.52,11.96,2023-05-27 04:30:00,"Hood_Head",2023-05-27
"705","5/27/2023 5:00",11.62,12.08,2023-05-27 05:00:00,"Hood_Head",2023-05-27
"706","5/27/2023 5:30",11.55,12.06,2023-05-27 05:30:00,"Hood_Head",2023-05-27
"707","5/27/2023 6:00",11.3,12.06,2023-05-27 06:00:00,"Hood_Head",2023-05-27
"708","5/27/2023 6:30",11.25,11.8,2023-05-27 06:30:00,"Hood_Head",2023-05-27
"709","5/27/2023 7:00",11.88,12.04,2023-05-27 07:00:00,"Hood_Head",2023-05-27
"710","5/27/2023 7:30",11.85,12.2,2023-05-27 07:30:00,"Hood_Head",2023-05-27
"711","5/27/2023 8:00",11.8,12.24,2023-05-27 08:00:00,"Hood_Head",2023-05-27
"712","5/27/2023 8:30",11.92,12.24,2023-05-27 08:30:00,"Hood_Head",2023-05-27
"713","5/27/2023 9:00",12,12.24,2023-05-27 09:00:00,"Hood_Head",2023-05-27
"714","5/27/2023 9:30",11.92,12.24,2023-05-27 09:30:00,"Hood_Head",2023-05-27
"715","5/27/2023 10:00",11.89,12.2,2023-05-27 10:00:00,"Hood_Head",2023-05-27
"716","5/27/2023 10:30",12.03,12.18,2023-05-27 10:30:00,"Hood_Head",2023-05-27
"717","5/27/2023 11:00",11.73,12.12,2023-05-27 11:00:00,"Hood_Head",2023-05-27
"718","5/27/2023 11:30",12.36,12.34,2023-05-27 11:30:00,"Hood_Head",2023-05-27
"719","5/27/2023 12:00",12.56,12.52,2023-05-27 12:00:00,"Hood_Head",2023-05-27
"720","5/27/2023 12:30",11.99,12.26,2023-05-27 12:30:00,"Hood_Head",2023-05-27
"721","5/27/2023 13:00",12.42,12.64,2023-05-27 13:00:00,"Hood_Head",2023-05-27
"722","5/27/2023 13:30",12.18,12.32,2023-05-27 13:30:00,"Hood_Head",2023-05-27
"723","5/27/2023 14:00",12.87,12.92,2023-05-27 14:00:00,"Hood_Head",2023-05-27
"724","5/27/2023 14:30",12.39,13.06,2023-05-27 14:30:00,"Hood_Head",2023-05-27
"725","5/27/2023 15:00",12.26,12.62,2023-05-27 15:00:00,"Hood_Head",2023-05-27
"726","5/27/2023 15:30",13.13,12.88,2023-05-27 15:30:00,"Hood_Head",2023-05-27
"727","5/27/2023 16:00",13.11,13.1,2023-05-27 16:00:00,"Hood_Head",2023-05-27
"728","5/27/2023 16:30",13.2,13.42,2023-05-27 16:30:00,"Hood_Head",2023-05-27
"729","5/27/2023 17:00",13.9,14.12,2023-05-27 17:00:00,"Hood_Head",2023-05-27
"730","5/27/2023 17:30",13.75,14.32,2023-05-27 17:30:00,"Hood_Head",2023-05-27
"731","5/27/2023 18:00",12.1,13.02,2023-05-27 18:00:00,"Hood_Head",2023-05-27
"732","5/27/2023 18:30",14.25,13.82,2023-05-27 18:30:00,"Hood_Head",2023-05-27
"733","5/27/2023 19:00",14.14,13.9,2023-05-27 19:00:00,"Hood_Head",2023-05-27
"734","5/27/2023 19:30",14.02,13.98,2023-05-27 19:30:00,"Hood_Head",2023-05-27
"735","5/27/2023 20:00",13.79,14.14,2023-05-27 20:00:00,"Hood_Head",2023-05-27
"736","5/27/2023 20:30",13.41,14.14,2023-05-27 20:30:00,"Hood_Head",2023-05-27
"737","5/27/2023 21:00",14.13,13.88,2023-05-27 21:00:00,"Hood_Head",2023-05-27
"738","5/27/2023 21:30",14.41,14.36,2023-05-27 21:30:00,"Hood_Head",2023-05-27
"739","5/27/2023 22:00",14.29,14.48,2023-05-27 22:00:00,"Hood_Head",2023-05-27
"740","5/27/2023 22:30",14.28,14.42,2023-05-27 22:30:00,"Hood_Head",2023-05-27
"741","5/27/2023 23:00",14.22,14.3,2023-05-27 23:00:00,"Hood_Head",2023-05-27
"742","5/27/2023 23:30",14.13,14.38,2023-05-27 23:30:00,"Hood_Head",2023-05-27
"743","5/28/2023 0:00",13.82,14.44,2023-05-28,"Hood_Head",2023-05-28
"744","5/28/2023 0:30",13.58,14.46,2023-05-28 00:30:00,"Hood_Head",2023-05-28
"745","5/28/2023 1:00",13.68,14.54,2023-05-28 01:00:00,"Hood_Head",2023-05-28
"746","5/28/2023 1:30",13.16,14.3,2023-05-28 01:30:00,"Hood_Head",2023-05-28
"747","5/28/2023 2:00",13.12,14.12,2023-05-28 02:00:00,"Hood_Head",2023-05-28
"748","5/28/2023 2:30",12.04,12.72,2023-05-28 02:30:00,"Hood_Head",2023-05-28
"749","5/28/2023 3:00",12.05,12.54,2023-05-28 03:00:00,"Hood_Head",2023-05-28
"750","5/28/2023 3:30",12.1,12.38,2023-05-28 03:30:00,"Hood_Head",2023-05-28
"751","5/28/2023 4:00",11.78,12.24,2023-05-28 04:00:00,"Hood_Head",2023-05-28
"752","5/28/2023 4:30",13.4,13.2,2023-05-28 04:30:00,"Hood_Head",2023-05-28
"753","5/28/2023 5:00",12.75,13.64,2023-05-28 05:00:00,"Hood_Head",2023-05-28
"754","5/28/2023 5:30",12.75,13.38,2023-05-28 05:30:00,"Hood_Head",2023-05-28
"755","5/28/2023 6:00",12.85,13.72,2023-05-28 06:00:00,"Hood_Head",2023-05-28
"756","5/28/2023 6:30",12.67,13.58,2023-05-28 06:30:00,"Hood_Head",2023-05-28
"757","5/28/2023 7:00",12.73,13.54,2023-05-28 07:00:00,"Hood_Head",2023-05-28
"758","5/28/2023 7:30",12.91,13.4,2023-05-28 07:30:00,"Hood_Head",2023-05-28
"759","5/28/2023 8:00",13.09,13.62,2023-05-28 08:00:00,"Hood_Head",2023-05-28
"760","5/28/2023 8:30",13.23,13.98,2023-05-28 08:30:00,"Hood_Head",2023-05-28
"761","5/28/2023 9:00",13.26,13.74,2023-05-28 09:00:00,"Hood_Head",2023-05-28
"762","5/28/2023 9:30",12.89,14.38,2023-05-28 09:30:00,"Hood_Head",2023-05-28
"763","5/28/2023 10:00",12.78,14.46,2023-05-28 10:00:00,"Hood_Head",2023-05-28
"764","5/28/2023 10:30",13.31,14.22,2023-05-28 10:30:00,"Hood_Head",2023-05-28
"765","5/28/2023 11:00",13.07,14.18,2023-05-28 11:00:00,"Hood_Head",2023-05-28
"766","5/28/2023 11:30",13.13,14.14,2023-05-28 11:30:00,"Hood_Head",2023-05-28
"767","5/28/2023 12:00",13.52,14.2,2023-05-28 12:00:00,"Hood_Head",2023-05-28
"768","5/28/2023 12:30",13.46,14.06,2023-05-28 12:30:00,"Hood_Head",2023-05-28
"769","5/28/2023 13:00",13.66,14.3,2023-05-28 13:00:00,"Hood_Head",2023-05-28
"770","5/28/2023 13:30",13.86,14.28,2023-05-28 13:30:00,"Hood_Head",2023-05-28
"771","5/28/2023 14:00",13.72,14.1,2023-05-28 14:00:00,"Hood_Head",2023-05-28
"772","5/28/2023 14:30",14.3,13.92,2023-05-28 14:30:00,"Hood_Head",2023-05-28
"773","5/28/2023 15:00",14.25,14.02,2023-05-28 15:00:00,"Hood_Head",2023-05-28
"774","5/28/2023 15:30",14.62,14.14,2023-05-28 15:30:00,"Hood_Head",2023-05-28
"775","5/28/2023 16:00",14.14,14.1,2023-05-28 16:00:00,"Hood_Head",2023-05-28
"776","5/28/2023 16:30",14.46,14.1,2023-05-28 16:30:00,"Hood_Head",2023-05-28
"777","5/28/2023 17:00",14.35,14.06,2023-05-28 17:00:00,"Hood_Head",2023-05-28
"778","5/28/2023 17:30",13.93,13.94,2023-05-28 17:30:00,"Hood_Head",2023-05-28
"779","5/28/2023 18:00",14.1,13.88,2023-05-28 18:00:00,"Hood_Head",2023-05-28
"780","5/28/2023 18:30",13.67,13.76,2023-05-28 18:30:00,"Hood_Head",2023-05-28
"781","5/28/2023 19:00",14.05,13.58,2023-05-28 19:00:00,"Hood_Head",2023-05-28
"782","5/28/2023 19:30",14.05,13.58,2023-05-28 19:30:00,"Hood_Head",2023-05-28
"783","5/28/2023 20:00",14.82,13.76,2023-05-28 20:00:00,"Hood_Head",2023-05-28
"784","5/28/2023 20:30",15.47,13.64,2023-05-28 20:30:00,"Hood_Head",2023-05-28
"785","5/28/2023 21:00",14.65,13.84,2023-05-28 21:00:00,"Hood_Head",2023-05-28
"786","5/28/2023 21:30",15.38,14.26,2023-05-28 21:30:00,"Hood_Head",2023-05-28
"787","5/28/2023 22:00",15.32,14.52,2023-05-28 22:00:00,"Hood_Head",2023-05-28
"788","5/28/2023 22:30",15.07,14.7,2023-05-28 22:30:00,"Hood_Head",2023-05-28
"789","5/28/2023 23:00",14.19,14.86,2023-05-28 23:00:00,"Hood_Head",2023-05-28
"790","5/28/2023 23:30",14.23,14.98,2023-05-28 23:30:00,"Hood_Head",2023-05-28
"791","5/29/2023 0:00",14.27,14.54,2023-05-29,"Hood_Head",2023-05-29
"792","5/29/2023 0:30",14.52,14.1,2023-05-29 00:30:00,"Hood_Head",2023-05-29
"793","5/29/2023 1:00",14.24,14.74,2023-05-29 01:00:00,"Hood_Head",2023-05-29
"794","5/29/2023 1:30",13.71,14.64,2023-05-29 01:30:00,"Hood_Head",2023-05-29
"795","5/29/2023 2:00",13.47,15.28,2023-05-29 02:00:00,"Hood_Head",2023-05-29
"796","5/29/2023 2:30",13.04,15.22,2023-05-29 02:30:00,"Hood_Head",2023-05-29
"797","5/29/2023 3:00",12.98,14.18,2023-05-29 03:00:00,"Hood_Head",2023-05-29
"798","5/29/2023 3:30",12.49,13.6,2023-05-29 03:30:00,"Hood_Head",2023-05-29
"799","5/29/2023 4:00",12.21,13.48,2023-05-29 04:00:00,"Hood_Head",2023-05-29
"800","5/29/2023 4:30",11.28,12.3,2023-05-29 04:30:00,"Hood_Head",2023-05-29
"801","5/29/2023 5:00",12.5,14.68,2023-05-29 05:00:00,"Hood_Head",2023-05-29
"802","5/29/2023 5:30",12.09,13.3,2023-05-29 05:30:00,"Hood_Head",2023-05-29
"803","5/29/2023 6:00",11.76,12.82,2023-05-29 06:00:00,"Hood_Head",2023-05-29
"804","5/29/2023 6:30",11.39,12.84,2023-05-29 06:30:00,"Hood_Head",2023-05-29
"805","5/29/2023 7:00",11.69,12.56,2023-05-29 07:00:00,"Hood_Head",2023-05-29
"806","5/29/2023 7:30",12.41,13.44,2023-05-29 07:30:00,"Hood_Head",2023-05-29
"807","5/29/2023 8:00",12.17,14.14,2023-05-29 08:00:00,"Hood_Head",2023-05-29
"808","5/29/2023 8:30",11.85,13.88,2023-05-29 08:30:00,"Hood_Head",2023-05-29
"809","5/29/2023 9:00",12.38,14.36,2023-05-29 09:00:00,"Hood_Head",2023-05-29
"810","5/29/2023 9:30",12.24,14.54,2023-05-29 09:30:00,"Hood_Head",2023-05-29
"811","5/29/2023 10:00",12.18,13.8,2023-05-29 10:00:00,"Hood_Head",2023-05-29
"812","5/29/2023 10:30",11.7,14.02,2023-05-29 10:30:00,"Hood_Head",2023-05-29
"813","5/29/2023 11:00",11.85,13.88,2023-05-29 11:00:00,"Hood_Head",2023-05-29
"814","5/29/2023 11:30",13.27,13.58,2023-05-29 11:30:00,"Hood_Head",2023-05-29
"815","5/29/2023 12:00",13.33,13.52,2023-05-29 12:00:00,"Hood_Head",2023-05-29
"816","5/29/2023 12:30",12.94,13.34,2023-05-29 12:30:00,"Hood_Head",2023-05-29
"817","5/29/2023 13:00",13.31,13.4,2023-05-29 13:00:00,"Hood_Head",2023-05-29
"818","5/29/2023 13:30",12.96,12.78,2023-05-29 13:30:00,"Hood_Head",2023-05-29
"819","5/29/2023 14:00",14.01,13.34,2023-05-29 14:00:00,"Hood_Head",2023-05-29
"820","5/29/2023 14:30",13.77,13.16,2023-05-29 14:30:00,"Hood_Head",2023-05-29
"821","5/29/2023 15:00",14.01,13.2,2023-05-29 15:00:00,"Hood_Head",2023-05-29
"822","5/29/2023 15:30",13.95,13.12,2023-05-29 15:30:00,"Hood_Head",2023-05-29
"823","5/29/2023 16:00",12.84,12.6,2023-05-29 16:00:00,"Hood_Head",2023-05-29
"824","5/29/2023 16:30",13.62,12.74,2023-05-29 16:30:00,"Hood_Head",2023-05-29
"825","5/29/2023 17:00",14.65,13.24,2023-05-29 17:00:00,"Hood_Head",2023-05-29
"826","5/29/2023 17:30",14.62,13.9,2023-05-29 17:30:00,"Hood_Head",2023-05-29
"827","5/29/2023 18:00",14.52,13.48,2023-05-29 18:00:00,"Hood_Head",2023-05-29
"828","5/29/2023 18:30",13.16,12.64,2023-05-29 18:30:00,"Hood_Head",2023-05-29
"829","5/29/2023 19:00",13.03,12.52,2023-05-29 19:00:00,"Hood_Head",2023-05-29
"830","5/29/2023 19:30",13.05,12.84,2023-05-29 19:30:00,"Hood_Head",2023-05-29
"831","5/29/2023 20:00",15.06,14.02,2023-05-29 20:00:00,"Hood_Head",2023-05-29
"832","5/29/2023 20:30",14.91,13.52,2023-05-29 20:30:00,"Hood_Head",2023-05-29
"833","5/29/2023 21:00",15.15,13.56,2023-05-29 21:00:00,"Hood_Head",2023-05-29
"834","5/29/2023 21:30",14.65,13.44,2023-05-29 21:30:00,"Hood_Head",2023-05-29
"835","5/29/2023 22:00",14.47,13.24,2023-05-29 22:00:00,"Hood_Head",2023-05-29
"836","5/29/2023 22:30",13.25,12.62,2023-05-29 22:30:00,"Hood_Head",2023-05-29
"837","5/29/2023 23:00",12.47,12.24,2023-05-29 23:00:00,"Hood_Head",2023-05-29
"838","5/29/2023 23:30",12.53,12.3,2023-05-29 23:30:00,"Hood_Head",2023-05-29
"839","5/30/2023 0:00",14.76,13.88,2023-05-30,"Hood_Head",2023-05-30
"840","5/30/2023 0:30",14.07,14.3,2023-05-30 00:30:00,"Hood_Head",2023-05-30
"841","5/30/2023 1:00",13.8,13.76,2023-05-30 01:00:00,"Hood_Head",2023-05-30
"842","5/30/2023 1:30",12.08,13.06,2023-05-30 01:30:00,"Hood_Head",2023-05-30
"843","5/30/2023 2:00",12.17,12.36,2023-05-30 02:00:00,"Hood_Head",2023-05-30
"844","5/30/2023 2:30",12,12.44,2023-05-30 02:30:00,"Hood_Head",2023-05-30
"845","5/30/2023 3:00",12.05,13.02,2023-05-30 03:00:00,"Hood_Head",2023-05-30
"846","5/30/2023 3:30",12.62,13.58,2023-05-30 03:30:00,"Hood_Head",2023-05-30
"847","5/30/2023 4:00",13.58,14.38,2023-05-30 04:00:00,"Hood_Head",2023-05-30
"848","5/30/2023 4:30",13.74,13.9,2023-05-30 04:30:00,"Hood_Head",2023-05-30
"849","5/30/2023 5:00",13.7,14.3,2023-05-30 05:00:00,"Hood_Head",2023-05-30
"850","5/30/2023 5:30",13.3,14.5,2023-05-30 05:30:00,"Hood_Head",2023-05-30
"851","5/30/2023 6:00",13.01,13.96,2023-05-30 06:00:00,"Hood_Head",2023-05-30
"852","5/30/2023 6:30",12.79,13.72,2023-05-30 06:30:00,"Hood_Head",2023-05-30
"853","5/30/2023 7:00",12.38,13.52,2023-05-30 07:00:00,"Hood_Head",2023-05-30
"854","5/30/2023 7:30",12.71,13.84,2023-05-30 07:30:00,"Hood_Head",2023-05-30
"855","5/30/2023 8:00",12.49,13.6,2023-05-30 08:00:00,"Hood_Head",2023-05-30
"856","5/30/2023 8:30",12.33,13.72,2023-05-30 08:30:00,"Hood_Head",2023-05-30
"857","5/30/2023 9:00",12.11,13.36,2023-05-30 09:00:00,"Hood_Head",2023-05-30
"858","5/30/2023 9:30",11.71,13.36,2023-05-30 09:30:00,"Hood_Head",2023-05-30
"859","5/30/2023 10:00",12.76,13.5,2023-05-30 10:00:00,"Hood_Head",2023-05-30
"860","5/30/2023 10:30",11.88,13.34,2023-05-30 10:30:00,"Hood_Head",2023-05-30
"861","5/30/2023 11:00",12.51,14.32,2023-05-30 11:00:00,"Hood_Head",2023-05-30
"862","5/30/2023 11:30",11.97,14.36,2023-05-30 11:30:00,"Hood_Head",2023-05-30
"863","5/30/2023 12:00",12.63,14.16,2023-05-30 12:00:00,"Hood_Head",2023-05-30
"864","5/30/2023 12:30",12.09,14.1,2023-05-30 12:30:00,"Hood_Head",2023-05-30
"865","5/30/2023 13:00",11.64,13.42,2023-05-30 13:00:00,"Hood_Head",2023-05-30
"866","5/30/2023 13:30",12.07,13.58,2023-05-30 13:30:00,"Hood_Head",2023-05-30
"867","5/30/2023 14:00",12.37,13.28,2023-05-30 14:00:00,"Hood_Head",2023-05-30
"868","5/30/2023 14:30",13.63,13.64,2023-05-30 14:30:00,"Hood_Head",2023-05-30
"869","5/30/2023 15:00",13.55,13.34,2023-05-30 15:00:00,"Hood_Head",2023-05-30
"870","5/30/2023 15:30",13.05,13.22,2023-05-30 15:30:00,"Hood_Head",2023-05-30
"871","5/30/2023 16:00",14.51,13.58,2023-05-30 16:00:00,"Hood_Head",2023-05-30
"872","5/30/2023 16:30",13.8,13.5,2023-05-30 16:30:00,"Hood_Head",2023-05-30
"873","5/30/2023 17:00",13.59,13.26,2023-05-30 17:00:00,"Hood_Head",2023-05-30
"874","5/30/2023 17:30",13.7,13.34,2023-05-30 17:30:00,"Hood_Head",2023-05-30
"875","5/30/2023 18:00",13.61,13.24,2023-05-30 18:00:00,"Hood_Head",2023-05-30
"876","5/30/2023 18:30",13.34,12.86,2023-05-30 18:30:00,"Hood_Head",2023-05-30
"877","5/30/2023 19:00",13.33,12.64,2023-05-30 19:00:00,"Hood_Head",2023-05-30
"878","5/30/2023 19:30",13.64,12.86,2023-05-30 19:30:00,"Hood_Head",2023-05-30
"879","5/30/2023 20:00",12.92,12.5,2023-05-30 20:00:00,"Hood_Head",2023-05-30
"880","5/30/2023 20:30",12.87,12.76,2023-05-30 20:30:00,"Hood_Head",2023-05-30
"881","5/30/2023 21:00",12.71,12.6,2023-05-30 21:00:00,"Hood_Head",2023-05-30
"882","5/30/2023 21:30",13.12,12.74,2023-05-30 21:30:00,"Hood_Head",2023-05-30
"883","5/30/2023 22:00",13.13,12.78,2023-05-30 22:00:00,"Hood_Head",2023-05-30
"884","5/30/2023 22:30",13.38,12.82,2023-05-30 22:30:00,"Hood_Head",2023-05-30
"885","5/30/2023 23:00",13.34,12.84,2023-05-30 23:00:00,"Hood_Head",2023-05-30
"886","5/30/2023 23:30",13.26,13,2023-05-30 23:30:00,"Hood_Head",2023-05-30
"887","5/31/2023 0:00",13.27,13.02,2023-05-31,"Hood_Head",2023-05-31
"888","5/31/2023 0:30",13.18,13.08,2023-05-31 00:30:00,"Hood_Head",2023-05-31
"889","5/31/2023 1:00",13.41,13.28,2023-05-31 01:00:00,"Hood_Head",2023-05-31
"890","5/31/2023 1:30",13.17,13.2,2023-05-31 01:30:00,"Hood_Head",2023-05-31
"891","5/31/2023 2:00",13.11,13.14,2023-05-31 02:00:00,"Hood_Head",2023-05-31
"892","5/31/2023 2:30",13.53,13.36,2023-05-31 02:30:00,"Hood_Head",2023-05-31
"893","5/31/2023 3:00",12.58,13.12,2023-05-31 03:00:00,"Hood_Head",2023-05-31
"894","5/31/2023 3:30",12.92,13.16,2023-05-31 03:30:00,"Hood_Head",2023-05-31
"895","5/31/2023 4:00",12.62,13.08,2023-05-31 04:00:00,"Hood_Head",2023-05-31
"896","5/31/2023 4:30",12.61,12.54,2023-05-31 04:30:00,"Hood_Head",2023-05-31
"897","5/31/2023 5:00",12.94,12.7,2023-05-31 05:00:00,"Hood_Head",2023-05-31
"898","5/31/2023 5:30",13.44,13,2023-05-31 05:30:00,"Hood_Head",2023-05-31
"899","5/31/2023 6:00",13.62,13,2023-05-31 06:00:00,"Hood_Head",2023-05-31
"900","5/31/2023 6:30",13.19,13.1,2023-05-31 06:30:00,"Hood_Head",2023-05-31
"901","5/31/2023 7:00",12.94,13.54,2023-05-31 07:00:00,"Hood_Head",2023-05-31
"902","5/31/2023 7:30",13.02,13.36,2023-05-31 07:30:00,"Hood_Head",2023-05-31
"903","5/31/2023 8:00",12.51,13.42,2023-05-31 08:00:00,"Hood_Head",2023-05-31
"904","5/31/2023 8:30",12.71,13.78,2023-05-31 08:30:00,"Hood_Head",2023-05-31
"905","5/31/2023 9:00",12.71,13.54,2023-05-31 09:00:00,"Hood_Head",2023-05-31
"906","5/31/2023 9:30",13.3,13.64,2023-05-31 09:30:00,"Hood_Head",2023-05-31
"907","5/31/2023 10:00",12.87,13.38,2023-05-31 10:00:00,"Hood_Head",2023-05-31
"908","5/31/2023 10:30",13.59,13.82,2023-05-31 10:30:00,"Hood_Head",2023-05-31
"909","5/31/2023 11:00",13.14,13.4,2023-05-31 11:00:00,"Hood_Head",2023-05-31
"910","5/31/2023 11:30",13.4,13.66,2023-05-31 11:30:00,"Hood_Head",2023-05-31
"911","5/31/2023 12:00",13.71,13.92,2023-05-31 12:00:00,"Hood_Head",2023-05-31
"912","5/31/2023 12:30",13.4,13.52,2023-05-31 12:30:00,"Hood_Head",2023-05-31
"913","5/31/2023 13:00",14.37,13.54,2023-05-31 13:00:00,"Hood_Head",2023-05-31
"914","5/31/2023 13:30",13.59,13.26,2023-05-31 13:30:00,"Hood_Head",2023-05-31
"915","5/31/2023 14:00",14.34,13.4,2023-05-31 14:00:00,"Hood_Head",2023-05-31
"916","5/31/2023 14:30",13.69,13.12,2023-05-31 14:30:00,"Hood_Head",2023-05-31
"917","5/31/2023 15:00",13.7,12.92,2023-05-31 15:00:00,"Hood_Head",2023-05-31
"918","5/31/2023 15:30",14,13.08,2023-05-31 15:30:00,"Hood_Head",2023-05-31
"919","5/31/2023 16:00",14.52,13.28,2023-05-31 16:00:00,"Hood_Head",2023-05-31
"920","5/31/2023 16:30",15.33,13.98,2023-05-31 16:30:00,"Hood_Head",2023-05-31
"921","5/31/2023 17:00",14.96,13.78,2023-05-31 17:00:00,"Hood_Head",2023-05-31
"922","5/31/2023 17:30",14.59,13.86,2023-05-31 17:30:00,"Hood_Head",2023-05-31
"923","5/31/2023 18:00",14.93,13.94,2023-05-31 18:00:00,"Hood_Head",2023-05-31
