Date	ODO % sat	ODO mg/L	pH	Temp °C	Salinity (PSU)
6/20/24 4:30	100.2	8.77		13.343	28.72
6/20/24 4:45	100.9	8.83		13.34	28.73
6/20/24 5:00	101.3	8.86		13.34	28.73
6/20/24 5:15	100.8	8.82		13.343	28.73
6/20/24 5:30	101.1	8.84		13.344	28.73
6/20/24 5:45	100.6	8.8		13.375	28.72
6/20/24 6:00	100.4	8.78		13.361	28.73
6/20/24 6:15	100.5	8.79		13.345	28.73
6/20/24 6:30	100.4	8.78		13.365	28.72
6/20/24 6:45	100.4	8.77		13.394	28.72
6/20/24 7:00	100.7	8.79		13.456	28.71
6/20/24 7:15	104	9.04		13.67	28.68
6/20/24 7:30	112.4	9.72		13.922	28.63
6/20/24 7:45	118.7	10.21		14.171	28.61
6/20/24 8:00	120.8	10.39		14.206	28.61
6/20/24 8:15	121.2	10.41		14.263	28.6
6/20/24 8:30	123	10.54		14.387	28.59
6/20/24 8:45	128.7	10.96		14.647	28.59
6/20/24 9:00	132.8	11.2		15.195	28.52
6/20/24 9:15	140.3	11.72		15.699	28.43
6/20/24 13:30	170.9	13.64		18.145	27.97
6/20/24 13:45	167.2	13.57		17.349	27.77
6/20/24 14:00	158	13.03		16.549	27.67
6/20/24 14:15	148	12.41		15.743	27.7
6/20/24 14:30	148.9	12.56		15.41	27.83
6/20/24 14:45	142.1	12.07		15.022	27.81
6/20/24 15:00	143.9	12.16		15.267	27.85
6/20/24 15:15	145.7	12.31		15.307	27.91
6/20/24 15:30	144.3	12.21		15.218	27.97
6/20/24 15:45	144.2	12.22		15.09	28.09
6/20/24 16:00	142.5	12.09		14.977	28.15
6/20/24 16:15	144.6	12.2		15.231	28.27
6/20/24 16:30	141.9	12		15.12	28.35
6/20/24 16:45	144.3	12.2		15.121	28.41
6/20/24 17:00	140.7	11.94		14.895	28.47
6/20/24 17:15	138.3	11.74		14.86	28.51
6/20/24 17:30	133.4	11.36		14.682	28.53
6/20/24 17:45	130.5	11.14		14.576	28.56
6/20/24 18:00	132.8	11.31		14.684	28.57
6/20/24 18:15	133.2	11.35		14.632	28.59
6/20/24 18:30	128.6	11.02		14.383	28.61
6/20/24 18:45	127.2	10.91		14.324	28.62
6/20/24 19:00	125.9	10.81		14.286	28.62
6/20/24 19:15	123.9	10.65		14.212	28.63
6/20/24 19:30	123.1	10.6		14.153	28.63
6/20/24 19:45	120	10.35		14.068	28.64
6/20/24 20:00	118.5	10.24		13.955	28.65
6/20/24 20:15	116.6	10.09		13.855	28.66
6/20/24 20:30	114.9	9.95		13.83	28.66
6/20/24 20:45	114.8	9.95		13.789	28.66
6/20/24 21:00	113.7	9.86		13.794	28.66
6/20/24 21:15	115.4	9.99		13.85	28.66
6/20/24 21:30	119.5	10.21		14.496	28.62
6/20/24 21:45	128.5	10.61		16.167	28.69
6/20/24 22:00	122.3	10.26		15.421	28.6
6/20/24 22:15	122	10.35		14.877	28.61
6/20/24 22:30	119.1	10.13		14.742	28.62
6/20/24 22:45	113.2	9.66		14.561	28.62
6/20/24 23:00	108.5	9.28		14.464	28.62
6/20/24 23:15	111.1	9.51		14.433	28.62
6/20/24 23:30	107.6	9.26		14.15	28.64
6/20/24 23:45	104.5	9		14.119	28.65
6/21/24 0:00	103.4	8.95		13.911	28.67
6/21/24 0:15	102.7	8.89		13.848	28.66
6/21/24 0:30	100.9	8.74		13.829	28.66
6/21/24 0:45	100	8.67		13.799	28.66
6/21/24 1:00	100.4	8.71		13.775	28.67
6/21/24 1:15	99.9	8.66		13.767	28.67
6/21/24 1:30	100.1	8.68		13.79	28.66
6/21/24 1:45	99.1	8.6		13.761	28.67
6/21/24 2:00	98.8	8.57		13.75	28.67
6/21/24 2:15	97.7	8.47		13.744	28.67
6/21/24 2:30	98	8.51		13.727	28.68
6/21/24 2:45	99.1	8.61		13.699	28.69
6/21/24 3:00	95	8.25		13.707	28.69
6/21/24 3:15	96.5	8.38		13.718	28.68
6/21/24 3:30	100.1	8.69		13.726	28.69
6/21/24 3:45	98	8.49		13.791	28.68
6/21/24 4:00	97.4	8.44		13.807	28.67
6/21/24 4:15	99.4	8.62		13.777	28.67
6/21/24 4:30	98.5	8.54		13.78	28.66
6/21/24 4:45	96.5	8.36		13.799	28.67
6/21/24 5:00	97.3	8.43		13.802	28.66
6/21/24 5:15	96.5	8.37		13.784	28.67
6/21/24 5:30	96.5	8.36		13.835	28.68
6/21/24 5:45	95.7	8.3		13.762	28.67
6/21/24 6:00	101.1	8.75		13.88	28.66
6/21/24 6:15	103.3	8.94		13.909	28.66
6/21/24 6:30	107.4	9.27		13.971	28.65
6/21/24 6:45	108.5	9.37		13.976	28.65
6/21/24 7:00	109.7	9.48		13.942	28.65
6/21/24 7:15	111.1	9.6		13.967	28.65
6/21/24 7:30	115	9.91		14.104	28.64
6/21/24 7:45	116	9.95		14.309	28.63
6/21/24 8:00	118.8	10.15		14.492	28.62
6/21/24 8:15	123.4	10.47		14.848	28.59
6/21/24 8:30	126.3	10.65		15.186	28.57
6/21/24 8:45	129	10.81		15.462	28.55
6/21/24 9:00	130.6	10.97		15.353	28.57
6/21/24 9:15	136.2	11.41		15.509	28.57
6/21/24 9:30	139.5	11.55		16.128	28.51
6/21/24 9:45	152.2	12.45		16.737	28.52
6/21/24 14:15	178	13.89		19.289	28.23
6/21/24 14:30	178.3	14.1		18.656	28
6/21/24 14:45	164.3	13.32		17.346	27.97
6/21/24 15:00	161	13.22		16.722	27.92
6/21/24 15:15	163.3	13.35		16.967	27.88
6/21/24 15:30	168	13.56		17.606	27.9
6/21/24 15:45	170.5	13.89		17.1	27.94
6/21/24 16:00	163.1	13.34		16.907	27.95
6/21/24 16:15	165.1	13.5		16.907	28
6/21/24 16:30	161.3	13.16		17.004	28.05
6/21/24 16:45	153.1	12.62		16.46	28.15
6/21/24 17:00	149.3	12.36		16.206	28.25
6/21/24 17:15	143.9	12.05		15.609	28.35
6/21/24 17:30	140.3	11.8		15.35	28.47
6/21/24 17:45	137.5	11.63		15.082	28.52
6/21/24 18:00	133.6	11.34		14.865	28.55
6/21/24 18:15	131	11.13		14.802	28.57
6/21/24 18:30	127.2	10.82		14.736	28.58
6/21/24 18:45	125.7	10.72		14.601	28.6
6/21/24 19:00	116.8	10.06		14.146	28.64
6/21/24 19:15	115.2	9.92		14.158	28.64
6/21/24 19:30	114.6	9.87		14.127	28.65
6/21/24 19:45	114.1	9.83		14.091	28.66
6/21/24 20:00	113.4	9.76		14.143	28.65
6/21/24 20:15	117.1	10.08		14.146	28.65
6/21/24 20:30	116.1	10		14.094	28.66
6/21/24 20:45	115.6	9.97		14.037	28.66
6/21/24 21:00	115.7	9.98		14.018	28.67
6/21/24 21:15	114	9.84		14.009	28.67
6/21/24 21:30	113	9.76		13.99	28.67
6/21/24 21:45	112.6	9.73		13.946	28.68
6/21/24 22:00	112.1	9.68		13.946	28.69
6/21/24 22:15	111.5	9.63		13.949	28.69
6/21/24 22:30	111.6	9.64		13.949	28.69
6/21/24 22:45	111.4	9.62		13.963	28.69
6/21/24 23:00	111.4	9.62		13.966	28.68
6/21/24 23:15	112.6	9.72		13.974	28.68
6/21/24 23:30	111.6	9.63		13.992	28.68
6/21/24 23:45	112.2	9.68		14.003	28.67
6/22/24 0:00	112.6	9.72		14.008	28.67
6/22/24 0:15	112.1	9.68		14.012	28.67
6/22/24 0:30	110.9	9.57		14.007	28.67
6/22/24 0:45	113.7	9.82		13.981	28.67
6/22/24 1:00	114.1	9.84		14.04	28.66
6/22/24 1:15	115.7	9.93		14.297	28.63
6/22/24 1:30	125.6	10.67		14.801	28.61
6/22/24 1:45	127.5	10.78		15.008	28.61
6/22/24 2:00	122.9	10.42		14.909	28.63
6/22/24 2:15	117.6	9.98		14.818	28.62
6/22/24 2:30	106	9.08		14.362	28.66
6/22/24 2:45	104.9	9.02		14.174	28.66
6/22/24 3:00	103.5	8.9		14.187	28.67
6/22/24 3:15	101.4	8.72		14.211	28.66
6/22/24 3:30	99.1	8.53		14.134	28.68
6/22/24 3:45	96	8.29		13.945	28.7
6/22/24 4:00	96.8	8.36		13.943	28.71
6/22/24 4:15	99	8.54		13.997	28.7
6/22/24 4:30	99.9	8.65		13.876	28.71
6/22/24 4:45	103.3	8.94		13.834	28.72
6/22/24 5:00	105.2	9.12		13.786	28.72
6/22/24 5:15	104.2	9.03		13.788	28.72
6/22/24 5:30	104	9.02		13.749	28.73
6/22/24 5:45	104.8	9.1		13.713	28.74
6/22/24 6:00	104.2	9.04		13.721	28.73
6/22/24 6:15	106.2	9.21		13.76	28.73
6/22/24 6:30	106.7	9.23		13.864	28.71
6/22/24 6:45	108.1	9.32		14.025	28.68
6/22/24 7:00	112.9	9.69		14.304	28.64
6/22/24 7:15	111.1	9.54		14.269	28.64
6/22/24 7:30	110.8	9.51		14.279	28.64
6/22/24 7:45	120.2	10.25		14.603	28.6
6/22/24 8:00	126.4	10.73		14.843	28.58
6/22/24 8:15	129.9	10.99		15.023	28.56
6/22/24 8:30	131.7	11.1		15.192	28.54
6/22/24 8:45	132.8	11.17		15.335	28.52
6/22/24 9:00	132.4	11.13		15.347	28.52
6/22/24 9:15	131.2	11.05		15.25	28.54
6/22/24 9:30	130.8	11.03		15.193	28.54
6/22/24 9:45	133.7	11.25		15.272	28.54
6/22/24 10:00	135.8	11.42		15.356	28.53
6/22/24 10:15	129	10.83		15.469	28.38
6/22/24 10:30	132.2	11.07		15.607	28.31
6/22/24 14:45	163.6	12.69		19.583	28.58
6/22/24 15:00	171.1	13.69		18.034	28.04
6/22/24 15:15	181.9	14.66		17.694	27.88
6/22/24 15:30	140.9	11.72		16.072	27.87
6/22/24 15:45	150.4	12.52		16.004	27.98
6/22/24 16:00	144.9	12.14		15.706	27.96
6/22/24 16:15	147.5	12.29		15.926	28.01
6/22/24 16:30	146.8	12.24		15.921	28.05
6/22/24 16:45	144.5	12.13		15.568	28.12
6/22/24 17:00	128.3	10.95		14.668	28.29
6/22/24 17:15	124.7	10.67		14.509	28.41
6/22/24 17:30	121.3	10.42		14.297	28.55
6/22/24 17:45	122.5	10.49		14.439	28.58
6/22/24 18:00	122.9	10.52		14.442	28.59
6/22/24 18:15	124.6	10.67		14.429	28.61
6/22/24 18:30	122.1	10.45		14.441	28.62
6/22/24 18:45	121.2	10.37		14.457	28.63
6/22/24 19:00	122.3	10.48		14.388	28.64
6/22/24 19:15	120.3	10.31		14.361	28.64
6/22/24 19:30	115.5	9.93		14.215	28.65
6/22/24 19:45	117.1	10.05		14.263	28.67
6/22/24 20:00	115.8	9.95		14.2	28.67
6/22/24 20:15	115.5	9.93		14.165	28.68
6/22/24 20:30	113.6	9.77		14.158	28.68
6/22/24 20:45	112.4	9.69		14.059	28.7
6/22/24 21:00	111.4	9.64		13.895	28.7
6/22/24 21:15	109.9	9.52		13.832	28.71
6/22/24 21:30	109.9	9.53		13.78	28.71
6/22/24 21:45	108.6	9.41		13.775	28.71
6/22/24 22:00	108.3	9.39		13.768	28.71
6/22/24 22:15	109.2	9.47		13.728	28.72
6/22/24 22:30	107.9	9.36		13.738	28.72
6/22/24 22:45	107.8	9.35		13.764	28.72
6/22/24 23:00	108	9.36		13.765	28.71
6/22/24 23:15	105.9	9.19		13.745	28.72
6/22/24 23:30	105.1	9.12		13.736	28.72
6/22/24 23:45	106	9.19		13.732	28.72
6/23/24 0:00	107.8	9.35		13.779	28.71
6/23/24 0:15	108.7	9.4		13.871	28.7
6/23/24 0:30	108	9.34		13.907	28.69
6/23/24 0:45	108.2	9.35		13.944	28.69
6/23/24 1:00	106.5	9.2		13.961	28.69
6/23/24 1:15	105.8	9.14		13.968	28.69
6/23/24 1:30	104.9	9.06		13.969	28.69
6/23/24 1:45	105.6	9.12		13.966	28.69
6/23/24 2:00	108.5	9.39		13.886	28.69
6/23/24 2:15	111.5	9.62		14.048	28.68
6/23/24 2:30	106.8	9.22		14.003	28.68
6/23/24 2:45	109	9.38		14.145	28.67
6/23/24 3:00	109.1	9.37		14.243	28.65
6/23/24 3:15	112.6	9.64		14.398	28.62
6/23/24 3:30	104.6	9		14.182	28.68
6/23/24 3:45	101.3	8.76		13.927	28.71
6/23/24 4:00	100.1	8.69		13.707	28.72
6/23/24 4:15	99.5	8.65		13.629	28.73
6/23/24 4:30	100.3	8.73		13.574	28.76
6/23/24 4:45	99.2	8.65		13.521	28.77
6/23/24 5:00	97.2	8.47		13.512	28.77
6/23/24 5:15	96.1	8.38		13.503	28.77
6/23/24 5:30	93.8	8.18		13.506	28.77
6/23/24 5:45	92.3	8.04		13.529	28.76
6/23/24 6:00	95.9	8.35		13.549	28.77
6/23/24 6:15	97.7	8.51		13.551	28.76
6/23/24 6:30	98.6	8.59		13.522	28.76
6/23/24 6:45	99.8	8.7		13.5	28.77
6/23/24 7:00	100	8.71		13.516	28.76
6/23/24 7:15	100.3	8.71		13.656	28.74
6/23/24 7:30	106.7	9.23		13.855	28.7
6/23/24 7:45	110.7	9.57		13.921	28.68
6/23/24 8:00	112.1	9.69		13.924	28.68
6/23/24 8:15	113.6	9.81		13.981	28.67
6/23/24 8:30	114.4	9.87		14.014	28.67
6/23/24 8:45	114.6	9.89		14.014	28.67
6/23/24 9:00	114.9	9.91		14.018	28.68
6/23/24 9:15	114.9	9.92		14.009	28.68
6/23/24 9:30	117	10.06		14.211	28.66
6/23/24 9:45	118.7	10.18		14.326	28.64
6/23/24 10:00	119.6	10.25		14.358	28.65
6/23/24 10:15	121.4	10.38		14.452	28.65
6/23/24 10:30	123.3	10.53		14.511	28.65
6/23/24 10:45	127.7	10.85		14.756	28.64
6/23/24 11:00	135	11.29		15.631	28.51
6/23/24 15:45	174.1	14.3		16.489	28.6
6/23/24 16:00	182.8	15.03		16.45	28.58
6/23/24 16:15	179	14.76		16.294	28.61
6/23/24 16:30	165.6	13.76		15.913	28.63
6/23/24 16:45	148.3	12.44		15.413	28.64
6/23/24 17:00	145	12.18		15.368	28.63
6/23/24 17:15	144	12.1		15.31	28.63
6/23/24 17:30	141.9	11.96		15.187	28.64
6/23/24 17:45	139	11.77		14.94	28.71
6/23/24 18:00	125.7	10.77		14.356	28.74
6/23/24 18:15	118	10.15		14.163	28.68
6/23/24 18:30	120.8	10.34		14.4	28.67
6/23/24 18:45	120	10.27		14.434	28.68
6/23/24 19:00	123.8	10.56		14.607	28.68
6/23/24 19:15	119.1	10.18		14.444	28.69
6/23/24 19:30	115.3	9.91		14.2	28.68
6/23/24 19:45	110.2	9.48		14.129	28.69
6/23/24 20:00	110.8	9.57		13.972	28.7
6/23/24 20:15	109.6	9.48		13.913	28.7
6/23/24 20:30	110.4	9.54		13.95	28.7
6/23/24 20:45	114.4	9.84		14.141	28.7
6/23/24 21:00	116.1	9.99		14.098	28.73
6/23/24 21:15	115.9	10		14.018	28.73
6/23/24 21:30	111.5	9.64		13.898	28.73
6/23/24 21:45	108.5	9.4		13.821	28.73
6/23/24 22:00	108	9.36		13.778	28.73
6/23/24 22:15	108.6	9.42		13.747	28.73
6/23/24 22:30	107.4	9.31		13.736	28.73
6/23/24 22:45	108	9.37		13.749	28.73
6/23/24 23:00	108.3	9.39		13.762	28.73
6/23/24 23:15	105.9	9.19		13.702	28.74
6/23/24 23:30	106.1	9.22		13.654	28.75
6/23/24 23:45	105.1	9.14		13.619	28.75
6/24/24 0:00	105.3	9.15		13.613	28.75
6/24/24 0:15	105.1	9.14		13.607	28.75
6/24/24 0:30	104.9	9.12		13.607	28.75
6/24/24 0:45	102.7	8.93		13.615	28.75
6/24/24 1:00	101.9	8.86		13.619	28.75
6/24/24 1:15	102	8.87		13.619	28.75
6/24/24 1:30	100.5	8.74		13.622	28.75
6/24/24 1:45	99.3	8.63		13.63	28.75
6/24/24 2:00	102.4	8.9		13.644	28.75
6/24/24 2:15	99	8.6		13.652	28.74
6/24/24 2:30	97.5	8.47		13.66	28.74
6/24/24 2:45	97.8	8.5		13.645	28.73
6/24/24 3:00	98.8	8.59		13.642	28.73
6/24/24 3:15	98.8	8.6		13.627	28.72
6/24/24 3:30	102.2	8.88		13.643	28.71
6/24/24 3:45	104.3	9.06		13.69	28.71
6/24/24 4:00	104.9	9.1		13.715	28.71
6/24/24 4:15	102.2	8.87		13.721	28.72
6/24/24 4:30	99.6	8.65		13.712	28.72
6/24/24 4:45	100.6	8.73		13.707	28.72
6/24/24 5:00	97.7	8.5		13.6	28.74
6/24/24 5:15	96.9	8.43		13.611	28.75
6/24/24 5:30	95	8.26		13.634	28.74
6/24/24 5:45	98.6	8.57		13.627	28.73
6/24/24 6:00	99.3	8.64		13.614	28.72
6/24/24 6:15	100.1	8.71		13.613	28.71
6/24/24 6:30	101.3	8.81		13.618	28.71
6/24/24 6:45	98.3	8.54		13.631	28.71
6/24/24 7:00	94.8	8.24		13.68	28.72
6/24/24 7:15	95	8.26		13.642	28.74
6/24/24 7:30	96.2	8.37		13.612	28.74
6/24/24 7:45	98	8.52		13.595	28.75
6/24/24 8:00	100.4	8.74		13.563	28.76
6/24/24 8:15	101.2	8.82		13.521	28.75
6/24/24 8:30	102.7	8.95		13.519	28.76
6/24/24 8:45	102.1	8.89		13.544	28.76
6/24/24 9:00	103.4	9		13.569	28.76
6/24/24 9:15	105.7	9.2		13.587	28.76
6/24/24 9:30	107.9	9.39		13.608	28.75
6/24/24 9:45	108.7	9.44		13.67	28.75
6/24/24 10:00	111	9.63		13.715	28.75
6/24/24 10:15	117.1	10.08		14.083	28.7
6/24/24 10:30	124.3	10.62		14.479	28.67
6/24/24 10:45	127.2	10.84		14.632	28.65
6/24/24 11:00	129.7	11.02		14.78	28.65
6/24/24 11:15	135	11.43		14.944	28.65
6/24/24 11:30	135.1	11.38		15.247	28.59
6/24/24 11:45	134.3	11.22		15.65	28.54
6/24/24 16:15	179.8	14.18		18.503	28.87
6/24/24 16:30	172.3	13.8		17.855	28.44
6/24/24 16:45	166.6	13.43		17.525	28.36
6/24/24 17:00	167.6	13.51		17.533	28.33
6/24/24 17:15	172.4	13.93		17.408	28.32
6/24/24 17:30	162.7	13.27		16.938	28.28
6/24/24 17:45	162.5	13.23		17.045	28.24
6/24/24 18:00	162.6	13.25		16.974	28.32
6/24/24 18:15	156.6	12.78		16.93	28.23
6/24/24 18:30	164.5	13.38		17.086	28.33
6/24/24 18:45	146.3	12.18		15.893	28.39
6/24/24 19:00	141.8	11.9		15.478	28.37
6/24/24 19:15	139	11.71		15.286	28.42
6/24/24 19:30	137	11.52		15.331	28.49
6/24/24 19:45	132.4	11.22		14.952	28.59
6/24/24 20:00	127.7	10.9		14.595	28.6
6/24/24 20:15	124.5	10.63		14.584	28.64
6/24/24 20:30	120.7	10.34		14.382	28.65
6/24/24 20:45	125.7	10.72		14.573	28.67
6/24/24 21:00	121	10.39		14.24	28.68
6/24/24 21:15	116.6	10.06		14.013	28.69
6/24/24 21:30	107.1	9.29		13.756	28.74
6/24/24 21:45	106.4	9.24		13.711	28.74
6/24/24 22:00	104.7	9.1		13.677	28.75
6/24/24 22:15	104.1	9.04		13.685	28.75
6/24/24 22:30	106.7	9.27		13.657	28.75
6/24/24 22:45	107.5	9.36		13.577	28.76
6/24/24 23:00	106.8	9.3		13.547	28.76
6/24/24 23:15	105.1	9.15		13.546	28.76
6/24/24 23:30	106.8	9.3		13.533	28.77
6/24/24 23:45	107.1	9.33		13.541	28.77
6/25/24 0:00	106.8	9.3		13.555	28.76
6/25/24 0:15	107.7	9.37		13.575	28.76
6/25/24 0:30	106.6	9.28		13.589	28.76
6/25/24 0:45	106.4	9.25		13.612	28.75
6/25/24 1:00	106.4	9.25		13.637	28.75
6/25/24 1:15	107.9	9.37		13.664	28.74
6/25/24 1:30	107.7	9.35		13.689	28.74
6/25/24 1:45	107.9	9.37		13.704	28.73
6/25/24 2:00	106.4	9.23		13.718	28.73
6/25/24 2:15	106.8	9.27		13.723	28.73
6/25/24 2:30	105.1	9.12		13.727	28.73
6/25/24 2:45	104.7	9.08		13.712	28.72
6/25/24 3:00	104.4	9.06		13.696	28.72
6/25/24 3:15	107.6	9.35		13.673	28.72
6/25/24 3:30	107	9.3		13.676	28.71
6/25/24 3:45	103.7	9.02		13.65	28.72
6/25/24 4:00	101.1	8.78		13.662	28.72
6/25/24 4:15	97.4	8.47		13.644	28.73
6/25/24 4:30	104.1	9.05		13.649	28.72
6/25/24 4:45	103.1	8.95		13.69	28.72
6/25/24 5:00	108.3	9.38		13.816	28.7
6/25/24 5:15	105.3	9.12		13.876	28.69
6/25/24 5:30	102.5	8.88		13.828	28.7
6/25/24 5:45	98.3	8.53		13.736	28.72
6/25/24 6:00	95.8	8.31		13.721	28.72
6/25/24 6:15	98.2	8.53		13.663	28.74
6/25/24 6:30	98.5	8.56		13.629	28.75
6/25/24 6:45	97.9	8.51		13.611	28.75
6/25/24 7:00	101.1	8.8		13.562	28.77
6/25/24 7:15	103.4	9.01		13.507	28.78
6/25/24 7:30	104	9.06		13.492	28.78
6/25/24 7:45	104	9.06		13.507	28.79
6/25/24 8:00	102.5	8.93		13.508	28.78
6/25/24 8:15	103.1	8.98		13.563	28.78
6/25/24 8:30	103.6	9.01		13.559	28.77
6/25/24 8:45	106.5	9.27		13.541	28.78
6/25/24 9:00	108.5	9.46		13.5	28.79
6/25/24 9:15	108	9.41		13.503	28.78
6/25/24 9:30	109.1	9.5		13.515	28.78
6/25/24 9:45	109.7	9.56		13.521	28.78
6/25/24 10:00	110.6	9.63		13.551	28.78
6/25/24 10:15	111.6	9.7		13.614	28.77
6/25/24 10:30	115.1	9.98		13.762	28.76
6/25/24 10:45	118.2	10.22		13.884	28.75
6/25/24 11:00	120.7	10.38		14.157	28.73
6/25/24 11:15	131.7	11.19		14.778	28.68
6/25/24 11:30	135.7	11.47		15.023	28.67
6/25/24 11:45	140.4	11.81		15.285	28.64
6/25/24 12:00	144.5	12.08		15.587	28.63
6/25/24 12:15	151.9	12.62		15.918	28.67
6/25/24 12:30	155.4	12.7		16.758	28.63
6/25/24 12:45	174.2	13.86		18.092	28.71
6/25/24 16:45	195.1	14.31		22.238	29.38
6/25/24 17:00	179	14.14		18.627	28.23
6/25/24 17:15	170.7	13.87		17.223	28.07
6/25/24 17:30	167.8	13.7		16.967	28.09
6/25/24 17:45	166.3	13.55		17.069	28.02
6/25/24 18:00	164.1	13.41		16.909	28.04
6/25/24 18:15	166.6	13.51		17.327	28.04
6/25/24 18:30	166.5	13.52		17.221	28.06
6/25/24 18:45	167.5	13.66		17.004	28.09
6/25/24 19:00	150.9	12.53		16.079	28.16
6/25/24 19:15	137.8	11.69		14.941	28.36
6/25/24 19:30	140.1	11.83		15.126	28.41
6/25/24 19:45	138.6	11.7		15.145	28.56
6/25/24 20:00	129.9	11.03		14.798	28.62
6/25/24 20:15	133.1	11.27		14.95	28.64
6/25/24 20:30	136.3	11.54		14.942	28.65
6/25/24 20:45	140.1	11.9		14.819	28.64
6/25/24 21:00	137.1	11.64		14.787	28.64
6/25/24 21:15	130.1	11.13		14.46	28.71
6/25/24 21:30	120.3	10.33		14.231	28.72
6/25/24 21:45	116.4	10.01		14.145	28.73
6/25/24 22:00	113.1	9.74		14.098	28.74
6/25/24 22:15	110.1	9.49		14.067	28.75
6/25/24 22:30	111.7	9.63		14.034	28.76
6/25/24 22:45	110.9	9.56		14.021	28.77
6/25/24 23:00	115.5	9.94		14.094	28.75
6/25/24 23:15	118.2	10.18		14.092	28.75
6/25/24 23:30	116.1	10		14.043	28.75
6/25/24 23:45	116.1	10.01		14.006	28.77
6/26/24 0:00	115.5	9.97		13.967	28.77
6/26/24 0:15	113.1	9.77		13.941	28.78
6/26/24 0:30	115.7	10		13.915	28.78
6/26/24 0:45	115.3	9.96		13.922	28.78
6/26/24 1:00	115	9.93		13.934	28.78
6/26/24 1:15	115.6	9.98		13.946	28.77
6/26/24 1:30	116.4	10.05		13.96	28.77
6/26/24 1:45	116.6	10.06		13.971	28.76
6/26/24 2:00	116.6	10.06		13.981	28.76
6/26/24 2:15	116.5	10.05		13.992	28.75
6/26/24 2:30	116.5	10.05		13.994	28.75
6/26/24 2:45	115.9	10		13.993	28.75
6/26/24 3:00	115.6	9.97		13.99	28.74
6/26/24 3:15	115	10.04		13.971	27.02
6/26/24 3:30	112.5	9.72		13.963	28.75
6/26/24 3:45	109.8	9.48		13.965	28.75
6/26/24 4:00	108.3	9.35		13.965	28.75
6/26/24 4:15	108.6	9.37		13.962	28.75
6/26/24 4:30	108.2	9.34		13.948	28.75
6/26/24 4:45	110.1	9.51		13.938	28.75
6/26/24 5:00	112.2	9.69		13.945	28.74
6/26/24 5:15	109.2	9.42		14.004	28.75
6/26/24 5:30	108.5	9.32		14.257	28.73
6/26/24 5:45	109	9.32		14.474	28.73
6/26/24 6:00	109.6	9.38		14.402	28.73
6/26/24 6:15	106.5	9.12		14.376	28.72
6/26/24 6:30	107.3	9.19		14.331	28.75
6/26/24 6:45	103.4	8.89		14.156	28.76
6/26/24 7:00	102.1	8.8		14.041	28.76
6/26/24 7:15	100.6	8.68		13.989	28.78
6/26/24 7:30	97.4	8.41		13.968	28.77
6/26/24 7:45	99.4	8.59		13.94	28.78
6/26/24 8:00	102.4	8.86		13.9	28.79
6/26/24 8:15	102.6	8.87		13.895	28.78
6/26/24 8:30	102	8.82		13.899	28.79
6/26/24 8:45	109.3	9.46		13.874	28.78
6/26/24 9:00	109.4	9.46		13.867	28.78
6/26/24 9:15	110.4	9.55		13.848	28.79
6/26/24 9:30	111.7	9.67		13.824	28.8
6/26/24 9:45	111.8	9.67		13.811	28.81
6/26/24 10:00	111.6	9.67		13.791	28.81
6/26/24 10:15	112.3	9.73		13.783	28.81
6/26/24 10:30	113.5	9.83		13.791	28.81
6/26/24 10:45	114.9	9.94		13.842	28.81
6/26/24 11:00	116.5	10.06		13.944	28.8
6/26/24 11:15	117.9	10.14		14.126	28.79
6/26/24 11:30	118.1	10.15		14.182	28.79
6/26/24 11:45	117.4	10.08		14.205	28.79
6/26/24 12:00	118.7	10.17		14.298	28.78
6/26/24 12:15	119.6	10.24		14.362	28.77
6/26/24 12:30	120.8	10.33		14.422	28.77
6/26/24 12:45	123	10.49		14.558	28.77
6/26/24 13:00	125.6	10.67		14.728	28.75
6/26/24 13:15	130.9	11.07		15.01	28.72
6/26/24 13:30	134.1	11.2		15.62	28.65
6/26/24 13:45	147.8	12.2		16.248	28.65
6/26/24 17:30	153.8	12.69		16.273	28.55
6/26/24 17:45	155.3	12.87		16.092	28.47
6/26/24 18:00	154	12.8		15.916	28.43
6/26/24 18:15	155.7	12.93		16.016	28.39
6/26/24 18:30	137.8	11.63		15.148	28.53
6/26/24 18:45	129.9	11.01		14.916	28.53
6/26/24 19:00	125.1	10.67		14.64	28.59
6/26/24 19:15	124.5	10.61		14.642	28.64
6/26/24 19:30	125.5	10.69		14.646	28.67
6/26/24 19:45	123.2	10.5		14.609	28.69
6/26/24 20:00	121.7	10.38		14.595	28.7
6/26/24 20:15	120.9	10.31		14.566	28.71
6/26/24 20:30	122.2	10.44		14.49	28.72
6/26/24 20:45	121.6	10.42		14.354	28.74
6/26/24 21:00	115.2	9.9		14.192	28.78
6/26/24 21:15	110.3	9.5		14.058	28.78
6/26/24 21:30	111.8	9.62		14.149	28.77
6/26/24 21:45	115.2	9.9		14.162	28.78
6/26/24 22:00	113.6	9.77		14.142	28.78
6/26/24 22:15	112.2	9.66		14.087	28.79
6/26/24 22:30	109.5	9.43		14.083	28.79
6/26/24 22:45	112	9.64		14.088	28.8
6/26/24 23:00	111.2	9.57		14.081	28.8
6/26/24 23:15	106.7	9.18		14.087	28.8
6/26/24 23:30	106.3	9.15		14.128	28.8
6/26/24 23:45	115.8	9.94		14.223	28.78
6/27/24 0:00	118.4	10.17		14.181	28.78
